Begin check-in before shift start time (in minutes),شروع اعلام حضور قبل از زمان شروع شیفت (بر حسب دقیقه),
Beginner,مبتدی,
Benefits,مزایا,
Bimonthly,دو ماهنامه,
Birthdays,تولدها,
Block Date,تاریخ مسدود کردن,
Block Days,روزهای مسدود,
Blue,آبی,
Body,بدنه,
Bonus,پاداش,
Bonus Amount,مبلغ پاداش,
Bonus Payment Date,تاریخ پرداخت پاداش,
Branch,شاخه,
Bulk Salary Structure Assignment,تخصیص انبوه ساختار حقوق و دستمزد,
CTC,CTC,
Calculate Final Score based on Formula,محاسبه امتیاز نهایی بر اساس فرمول,
Calculate Gratuity Amount Based On,محاسبه مبلغ حق سنوات بر اساس,
Calculate Payroll Working Days Based On,محاسبه روزهای کاری حقوق و دستمزد بر اساس,
Calculated in days,بر حسب روز محاسبه می‌شود,
Cancelled,لغو شده,
Carry Forward,انتقال به دوره بعد,
Carry Forwarded Leaves,مرخصی های منتقل شده به دوره بعد,
Cause of Grievance,علت شکایت,
Change,تغییر دادن,
Check Vacancies On Job Offer Creation,موقعیت های خالی را در ایجاد پیشنهاد شغلی بررسی کنید,
Check-in Date,تاریخ ورود,
Check-out Date,چک کردن تاریخ,
Claim Benefit For,مطالبه مزایا برای,
Claim Date,تاریخ مطالبه,
Claimed,مطالبه شده,
Claimed Amount,مبلغ مطالبه شده,
Clearance Date,تاریخ ترخیص,
Cleared,پاک شد,
Closed,بسته شده,
Closed On,بسته شده در,
Closes On,بسته می‌شود,
Closing Notes,یادداشت های پایانی,
Color,رنگ,
Comments,نظرات,
Company,شرکت,
Company Details,جزئیات شرکت,
Compensatory Leave Request,درخواست مرخصی جبرانی,
Completed,تکمیل شده,
Completed On,تکمیل شد,
Component,مؤلفه,
Component properties and references , خواص و مراجع کامپوننت,
Condition,شرط,
Condition & Formula,شرایط و فرمول,
Condition and formula,شرایط و فرمول,
Conditions,شرایط,
Conditions and Formula variable and example,متغیر شرایط و فرمول و مثال,
Conference,کنفرانس,
Connections,اتصالات,
Consider Marked Attendance on Holidays,حضور مشخص در روزهای تعطیل را در نظر بگیرید,
Consider Unmarked Attendance As,در نظر گرفتن حضور و غیاب نامشخص به‌عنوان,
Contact Email,تماس با ایمیل,
Contact No.,شماره تماس.,
Contact Number,شماره تماس,
Copy of Invitation/Announcement,کپی دعوتنامه/اطلاعیه,
Cost,هزینه,
Cost Center,مرکز هزینه,
Cost Centers,مراکز هزینه,
Costing,هزینه‌یابی,
Costing Details,جزئیات هزینه‌یابی,
Country,کشور,
Course,دوره,
Cover Letter,معرفی نامه,
Create New Employee Id,شناسه کارمند جدید ایجاد کنید,
Create Separate Payment Entry Against Benefit Claim,ایجاد ثبت پرداخت جداگانه در برابر مطالبه مزایا,
Create Shifts After,ایجاد شیفت‌ها بعد از,
Criteria,معیارها,
Criteria based on which employee should be rated in Performance Feedback and Self Appraisal,معیارهایی که بر اساس آن کارمند باید در بازخورد عملکرد و خود ارزیابی رتبه بندی شود,
Currency,واحد پول,
Currency , واحد پول,
Current,جاری,
Current CTC,CTC فعلی,
Current Count,تعداد فعلی,
Current Employer , کارفرمای فعلی,
Current Job Title,عنوان شغلی فعلی,
Current Month Income Tax,مالیات بر درآمد ماه جاری,
Current Odometer value , مقدار کیلومتر شمار فعلی,
Current Openings,افتتاحیه های فعلی,
Current Slab,طبقه فعلی,
Current Work Experience,تجربه کاری فعلی,
Custom Range,محدوده سفارشی,
Cyan,فیروزه ای,
Cycle Name,نام چرخه,
Cycles,چرخه ها,
Daily,روزانه,
Daily Work Summary,خلاصه کار روزانه,
Daily Work Summary Group,گروه خلاصه کار روزانه,
Daily Work Summary Group User,کاربر گروه خلاصه کار روزانه,
Daily Work Summary Replies,پاسخ های خلاصه کار روزانه,
Dashboard,داشبورد,
Date,تاریخ,
Date , تاریخ,
Date of Birth,تاریخ تولد,
Date of Joining,تاریخ عضویت,
Dates & Reason,تاریخ و دلیل,
Dates Based On,تاریخ‌ها بر اساس,
Declarations,اعلامیه ها,
Declared Amount,مبلغ اعلام شده,
Deduct Full Tax on Selected Payroll Date,کسر مالیات کامل در تاریخ انتخاب شده حقوق و دستمزد,
Deduct Tax For Unclaimed Employee Benefits,کسر مالیات برای مزایای مطالبه نشده کارمندان,
Deduct Tax For Unsubmitted Tax Exemption Proof,کسر مالیات برای اثبات معافیت مالیاتی ارائه نشده,
Deduction,کسر,
Deductions,کسر,
Deductions before tax calculation,کسورات قبل از محاسبه مالیات,
Default Account,حساب پیش‌فرض,
Default Amount,مبلغ پیش‌فرض,
Default Bank / Cash account will be automatically updated in Salary Journal Entry when this mode is selected.,با انتخاب این حالت، حساب پیش‌فرض بانک / نقدی به‌طور خودکار در ثبت دفتر روزنامه حقوق و دستمزد به‌روزرسانی می‌شود.,
Default Base Pay,پرداخت پایه پیش‌فرض,
Default Salary Structure,ساختار حقوق و دستمزد پیش‌فرض,
Deferred Expense Account,حساب هزینه معوق,
Delivery Trip,سفر تحویل,
Department,دپارتمان,
Department Approver,تایید کننده دپارتمان,
Departure Datetime,تاریخ حرکت,
Depends on Payment Days,بستگی به روزهای پرداخت دارد,
Description,شرح,
Designation,نقش سازمانی,
Designation Skill,مهارت نقش سازمانی,
Details,جزئیات,
"Details of Sponsor (Name, Location)",جزئیات حامی مالی (نام، مکان),
Determine Check-in and Check-out,ورود و خروج را تعیین کنید,
Disable,غیر فعال کردن,
Disable Rounded Total,غیرفعال کردن کل گرد شده,
Disabled,غیرفعال,
Dispensed Amount (Pro-rated),مبلغ توزیع شده (مطابق با رتبه),
Do Not Include in Total,در مجموع لحاظ نشود,
Do not include in total,در مجموع لحاظ نشود,
Domestic,داخلی,
Download Template,دانلود قالب,
Draft,پیش‌نویس,
Duration (Days),مدت زمان (بر حسب روز),
Early Exit,خروج زودهنگام,
Early Exit Grace Period,دوره مهلت خروج زودهنگام,
Earned Leave,مرخصی کسب شده,
Earned Leave Frequency,فرکانس مرخصی کسب شده,
Earning,درآمد,
Earning Component,جزء کسب درآمد,
Earnings,درآمد,
Earnings & Deductions,درآمد و کسر,
Effective From,مؤثر از,
Effective To,مؤثر تا,
Effective from,مؤثر از,
Email,ایمیل,
Email Address,آدرس ایمیل,
Email ID,آدرس ایمیل,
Email Salary Slip to Employee,ایمیل فیش حقوقی به کارمند,
Email Sent To,ایمیل ارسال شد به,
Email Template,قالب ایمیل,
Emails salary slip to employee based on preferred email selected in Employee,ایمیل فیش حقوقی به کارمند ارسال می‌شود بر اساس ایمیل ترجیحی انتخاب شده در نمایه کارمند,
Employee,کارمند,
Employee Advance,پیش پرداخت کارمند,
Employee Advance Summary,خلاصه پیش پرداخت کارمند,
Employee Attendance Tool,ابزار حضور و غیاب کارکنان,
Employee Benefit Application,درخواست مزایای کارکنان,
Employee Benefit Application Detail,جزئیات درخواست مزایای کارکنان,
Employee Benefit Claim,مطالبه مزایای کارکنان,
Employee Benefits,مزایای کارمندان,
Employee Boarding Activity,فعالیت شبانه روزی کارکنان,
Employee Checkin,ثبت ورود کارمند,
Employee Cost Center,مرکز هزینه کارکنان,
Employee Details,جزئیات کارمند,
Employee Emails,ایمیل های کارکنان,
Employee Exit Settings,تنظیمات خروج کارمند,
Employee Exits,کارمند خارج می‌شود,
Employee Feedback Criteria,معیارهای بازخورد کارکنان,
Employee Feedback Rating,رتبه بندی بازخورد کارکنان,
Employee Grade,درجه کارمند,
Employee Grievance,شکایت کارکنان,
Employee Health Insurance,بیمه سلامت کارکنان,
Employee Image,تصویر کارمند,
Employee Incentive,مشوق کارکنان,
Employee Info,اطلاعات کارمند,
Employee Name,نام کارمند,
Employee Naming By,نامگذاری کارکنان توسط,
Employee Number,تعداد کارکنان,
Employee Onboarding,آشناسازی کارکنان,
Employee Onboarding Template,الگوی آشناسازی کارکنان,
Employee Other Income,سایر درآمدهای کارمند,
Employee Performance Feedback,بازخورد عملکرد کارکنان,
Employee Promotion,ارتقای کارمند,
Employee Promotion Details,جزئیات ارتقاء کارکنان,
Employee Property History,تاریخچه اموال کارکنان,
Employee Referral,ارجاع کارمند,
Employee Responsible , کارمند مسئول,
Employee Retained,کارمند ابقا شد,
Employee Separation,جدایی کارکنان,
Employee Separation Template,الگوی جداسازی کارکنان,
Employee Settings,تنظیمات کارمند,
Employee Skill,مهارت کارمند,
Employee Skill Map,نقشه مهارت کارکنان,
Employee Skills,مهارت های کارمند,
Employee Tax Exemption Category,رده معافیت مالیاتی کارکنان,
Employee Tax Exemption Declaration,اعلامیه معافیت مالیاتی کارکنان,
Employee Tax Exemption Declaration Category,دسته بندی اظهارنامه معافیت مالیاتی کارکنان,
Employee Tax Exemption Proof Submission,ارائه مدرک معافیت مالیاتی کارکنان,
Employee Tax Exemption Proof Submission Detail,جزئیات ارائه مدرک معافیت مالیاتی کارکنان,
Employee Tax Exemption Sub Category,زیر مجموعه معافیت مالیاتی کارکنان,
Employee Training,آموزش کارکنان,
Employee Transfer,انتقال کارمند,
Employee Transfer Detail,جزئیات انتقال کارکنان,
Employee Transfer Details,جزئیات انتقال کارکنان,
Employee name,نام کارمند,
Employee records are created using the selected option,رکوردهای کارمندان با استفاده از گزینه انتخاب شده ایجاد می‌شود,
Employees,کارمندان,
Employees HTML,HTML کارکنان,
Employees working on a holiday,کارمندانی که در تعطیلات کار می‌کنند,
Employment Type,نوع اشتغال,
Enable Auto Attendance,حضور خودکار را فعال کنید,
Enable Early Exit Marking,فعال کردن علامت گذاری خروج زود هنگام,
Enable Late Entry Marking,فعال کردن علامت گذاری ورود دیرهنگام,
Enabled,فعال,
Encashment,بازخرید,
Encashment Amount,مبلغ بازخرید,
Encashment Date,تاریخ بازخرید,
Encashment Days,روزهای بازخرید,
Encrypt Salary Slips in Emails,فیش های حقوق را در ایمیل ها رمزگذاری کنید,
End Date,تاریخ پایان,
End Time,زمان پایان,
Error Message,پیام خطا,
Estimated Cost Per Position,هزینه تخمینی در هر موقعیت,
Evaluation Date,تاریخ ارزیابی,
Event Details,جزئیات رویداد,
Event Name,نام رخداد,
Event Status,وضعیت رویداد,
Every 2 Weeks,هر 2 هفته یکبار,
Every 3 Weeks,هر 3 هفته یکبار,
Every 4 Weeks,هر 4 هفته یکبار,
Every Valid Check-in and Check-out,هر ورود و خروج معتبر,
Every Week,هر هفته,
Exam,امتحان,
Exchange Rate,قیمت ارز,
Exempted from Income Tax,معاف از مالیات بر درآمد,
Exemption Category,دسته معافیت,
Exemption Proofs,مدارک معافیت,
Exemption Sub Category,زیر مجموعه معافیت,
Exit Confirmed,خروج تایید شد,
Exit Interview,مصاحبه خروج,
Exit Interview Summary,خلاصه مصاحبه خروج,
Exit Questionnaire,پرسشنامه خروج,
Exit Questionnaire Notification Template,خروج از الگوی اعلان پرسشنامه,
Exit Questionnaire Web Form,خروج از فرم وب پرسشنامه,
Expected Average Rating,میانگین امتیاز مورد انتظار,
Expected By,مورد انتظار توسط,
Expected Compensation,غرامت مورد انتظار,
Expected Skill Set,مجموعه مهارت های مورد انتظار,
Expected Skillset,مجموعه مهارت های مورد انتظار,
Expense,هزینه,
Expense Account,حساب هزینه,
Expense Approver,تصویب کننده هزینه,
Expense Approver Mandatory In Expense Claim,تصویب کننده هزینه اجباری در مطالبه هزینه,
Expense Claim,مطالبه هزینه,
Expense Claim Account,حساب مطالبه هزینه,
Expense Claim Advance,پیش پرداخت هزینه,
Expense Claim Detail,جزئیات مطالبه هزینه,
Expense Claim Type,نوع مطالبه هزینه,
Expense Date,تاریخ هزینه,
Expense Proof,اثبات هزینه,
Expense Taxes and Charges,هزینه ها و مالیات ها,
Expense Type,نوع هزینه,
Expenses,مخارج,
Expenses & Advances,هزینه ها و پیش پرداخت ها,
Expire Carry Forwarded Leaves (Days),انقضای مرخصی‌های منتقل شده به دوره بعد (بر حسب روز),
Expired,منقضی شده,
Expired Leave(s),مرخصی(های) منقضی شده,
Explanation,توضیح,
Failed,ناموفق,
Failure Details,جزئیات شکست,
Feedback,بازخورد,
Feedback HTML,بازخورد HTML,
Feedback Ratings,رتبه بندی بازخورد,
Feedback Reminder Notification Template,الگوی اعلان یادآوری بازخورد,
Feedback Submitted,بازخورد ارسال شد,
Field Name,نام فیلد,
Filled,پر شده است,
Filter Employees,کارمندان را فیلتر کنید,
Filter List,لیست فیلتر,
Filters,فیلترها,
Final Decision,تصمیم نهایی,
Final Score,نمره نهایی,
Final Score Formula,فرمول امتیاز نهایی,
First Check-in and Last Check-out,اولین ورود و آخرین خروج,
First Day,اولین روز,
First Name , نام کوچک,
Fleet Manager,مدیر ناوگان,
Flexible Benefits,مزایای انعطاف‌پذیر,
Flight,پرواز,
Follow via Email,دنبال کردن از طریق ایمیل,
For Designation ,برای نقش سازمانی ,
For Employee,برای کارمند,
"For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.",برای یک روز مرخصی گرفته شده، اگر باز هم (مثلا) 50 درصد حقوق روزانه را پرداخت می‌کنید، در این قسمت 0.50 را وارد کنید.,
Formula,فرمول,
Fortnightly,هر دو هفته یکبار,
Fraction of Applicable Earnings , کسری از درآمد قابل اجرا,
Fraction of Daily Salary for Half Day,کسری از حقوق روزانه برای نیم روز,
Fraction of Daily Salary per Leave,کسری از حقوق روزانه در هر مرخصی,
Frappe Support,پشتیبانی Frappe,
Frequency,تناوب,
From Amount,از مبلغ,
From Date,از تاریخ,
From Employee,از کارمند,
From Time,از زمان,
From User,از کاربر,
From(Year),از (سال),
Fuel Price,قیمت سوخت,
Fuel Qty,مقدار سوخت,
Full Name,نام و نام خانوادگی,
Full and Final Asset,دارایی کامل و نهایی,
Full and Final Outstanding Statement,صورت‌حساب کامل و نهایی معوقات,
Full and Final Statement,صورت کامل و نهایی,
Fully Sponsored,کاملا حمایت شده است,
Funded Amount,مبلغ تامین شده,
Future Income Tax,مالیات بر درآمد آینده,
Geolocation,موقعیت جغرافیایی,
Get Employees,استخدام کارمندان,
Get Job Requisitions,دریافت نیازمندی های شغلی,
Get Template,دریافت الگو,
Gluten Free,بدون گلوتن,
Goal,هدف,
Goal Completion (%),تکمیل هدف (%),
Goal Score (%),امتیاز هدف (%),
Goal Score (weighted),امتیاز گل (وزن دار),
Goals,اهداف,
Grade,مقطع تحصیلی,
Grand Total,جمع کل,
Gratuity,حق سنوات,
Gratuity Applicable Component,مؤلفه قابل اعمال حق سنوات,
Gratuity Rule,قانون حق سنوات,
Gratuity Rule Slab,طبقه قانون حق سنوات,
Green,سبز,
Grievance Against,شکایت علیه,
Grievance Against Party,شکایت از طرف,
Grievance Details,جزئیات شکایت,
Grievance Type,نوع شکایت,
Gross Pay,پرداخت ناخالص,
Gross Pay (Company Currency),دستمزد ناخالص (ارز شرکت),
Gross Year To Date,سال ناخالص تا به امروز,
Gross Year To Date(Company Currency),سال ناخالص تا به امروز (ارز شرکت),
HR,منابع انسانی,
HR Manager,مدیر منابع انسانی,
HR Settings,تنظیمات منابع انسانی,
HR User,کاربر منابع انسانی,
Half Day,نیم روز,
Half Day Date,تاریخ نیم روز,
Half Yearly,نیم سال,
Half-Yearly,نیم سال,
Has Certificate,دارای گواهینامه,
Health Insurance Name,نام بیمه سلامت,
Help,کمک,
Hiring Settings,تنظیمات استخدام,
Hold,منتظر گذاشتن,
Holiday List,لیست تعطیلات,
Holiday List for Optional Leave,لیست تعطیلات برای مرخصی اختیاری,
Holidays,تعطیلات,
Hour Rate,نرخ ساعت,
Hour Rate (Company Currency),نرخ ساعت (ارز شرکت),
Hours,ساعت ها,
IN,ورود,
Identification Document Number,تشخیص شماره سند,
Identification Document Type,نوع مدرک شناسایی,
"If checked, Payroll Payable will be booked against each employee",در صورت بررسی، حقوق و دستمزد قابل پرداخت برای هر کارمند رزرو می‌شود,
"If checked, hides and disables Rounded Total field in Salary Slips",در صورت علامت زدن، قسمت Rounded Total را در فیش حقوقی پنهان و غیرفعال کنید,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",در صورت بررسی، کل مبلغ قبل از محاسبه مالیات بر درآمد بدون اظهارنامه یا ارائه مدرک از درآمد مشمول مالیات کسر خواهد شد.,
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.",در صورت فعال بودن، اظهارنامه معافیت مالیاتی برای محاسبه مالیات بر درآمد در نظر گرفته می‌شود.,
"If enabled, auto attendance will be marked on holidays if Employee Checkins exist",در صورت فعال بودن، حضور و غیاب خودکار در روزهای تعطیل در صورت وجود اعلام حضور کارکنان مشخص می‌شود,
"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid",در صورت فعال بودن، روزهای پرداخت را برای غیبت در روزهای تعطیل کسر می‌کند. به طور پیش‌فرض، تعطیلات به عنوان پولی در نظر گرفته می‌شود,
"If enabled, the component will be considered as a tax component and the amount will be auto-calculated as per the configured income tax slabs",اگر فعال باشد، مؤلفه به‌عنوان مؤلفه مالیاتی در نظر گرفته می‌شود و مقدار آن به‌طور خودکار طبق صفحه‌های مالیات بر درآمد پیکربندی‌شده محاسبه می‌شود.,
"If enabled, the component will be considered in the Income Tax Deductions report",اگر فعال باشد، جزء در گزارش کسر مالیات بر درآمد در نظر گرفته می‌شود,
"If enabled, the component will not be displayed in the salary slip if the amount is zero",در صورت فعال بودن، در صورت صفر بودن مبلغ، جزء در فیش حقوقی نمایش داده نمی‌شود,
"If enabled, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ", در صورت فعال بودن، مقدار مشخص شده یا محاسبه شده در این جزء به درآمدها یا کسرها کمک نمی‌کند. با این حال، ارزش آن را می‌توان با مؤلفه های دیگری که می‌توان اضافه یا کسر کرد، ارجاع داد.,
"If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day",در صورت فعال بودن، تعداد کل. روزهای کاری شامل تعطیلات می‌شود و این باعث کاهش ارزش حقوق در روز می‌شود,
"If not checked, the list will have to be added to each Department where it has to be applied.",اگر علامت زده نشود، فهرست باید به هر بخش که باید اعمال شود اضافه شود.,
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ", در صورت انتخاب، مقدار مشخص شده یا محاسبه شده در این جزء به درآمد یا کسر کمک نمی‌کند. با این حال، ارزش آن را می‌توان با مؤلفه های دیگری که می‌توان اضافه یا کسر کرد، ارجاع داد.,
"If set, the job opening will be closed automatically after this date",در صورت تنظیم، فرصت شغلی پس از این تاریخ به طور خودکار بسته می‌شود,
Import Attendance,درون‌بُرد حضور و غیاب,
Import Log,لاگ درون‌بُرد,
In Process,در جریان,
In Progress,در حال پیش رفت,
In Time,به موقع,
Inactive,غیر فعال,
Incentive,مشوق,
Incentive Amount,مبلغ تشویقی,
Include holidays in Total no. of Working Days,شامل تعطیلات در تعداد کل. از روزهای کاری,
Include holidays within leaves as leaves,تعطیلات بین مرخصی‌ها را به‌عنوان مرخصی محسوب کن,
Income Source,منبع درآمد,
Income Tax Breakup,تفکیک مالیات بر درآمد,
Income Tax Computation,محاسبه مالیات بر درآمد,
Income Tax Deducted Till Date,مالیات بر درآمد تا تاریخ کسر شده است,
Income Tax Deductions,کسر مالیات بر درآمد,
Income Tax Slab,طبقه مالیات بر درآمد,
Income Tax Slab Other Charges,سایر هزینه های طبقه مالیات بر درآمد,
Income from Other Sources,درآمد از منابع دیگر,
"Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired",تعداد مرخصی‌هایی را نشان می دهد که نمی‌توان از مانده مرخصی بازخرید کرد. به عنوان مثال، با مانده مرخصی 10 و 4 مرخصی غیرقابل بازخرید، می‌توانید 6 مرخصی را بازخرید کنید، در حالی که 4 مرخصی باقی مانده را می‌توان انتقال به دوره بعد یا منقضی کرد,
Inspection,بازرسی,
Interest,علاقه,
Interest Amount,مبلغ بهره,
Interest Income Account,حساب درآمد بهره,
Intermediate,حد واسط,
International,بین المللی,
Internet,اینترنت,
Interview,مصاحبه,
Interview Detail,جزئیات مصاحبه,
Interview Details,جزئیات مصاحبه,
Interview Feedback,بازخورد مصاحبه,
Interview Reminder Notification Template,الگوی اعلان یادآوری مصاحبه,
Interview Round,مرحله مصاحبه,
Interview Summary,خلاصه مصاحبه,
Interview Type,نوع مصاحبه,
Interviewer,مصاحبه کننده,
Interviewers,مصاحبه کنندگان,
Introduction,معرفی,
Invalid,نامعتبر,
Investigated,بررسی شد,
Investigation Details,جزئیات تحقیق,
Invited,دعوت کرد,
Invoice Ref,شماره فاکتور,
Is Active,فعال است,
Is Applicable for Referral Bonus,برای پاداش ارجاع قابل استفاده است,
Is Carry Forward,قابل انتقال به دوره بعد است,
Is Compensatory,جبرانی است,
Is Default,پیش‌فرض است,
Is Earned Leave,مرخصی به دست آمده است,
Is Expired,باطل شده,
Is Flexible Benefit,مزایای قابل انعطاف است,
Is Group,گروه است,
Is Income Tax Component,مؤلفه مالیات بر درآمد است,
Is Leave Without Pay,مرخصی بدون حقوق است,
Is Mandatory,اجباری است,
Is Optional Leave,مرخصی اختیاری است,
Is Paid,پرداخت شده,
Is Partially Paid Leave,مرخصی با حقوق جزئی است,
Is Recurring,تکراری است,
Is Recurring Additional Salary,حقوق اضافی تکراری است,
Is Tax Applicable,آیا مالیات قابل اعمال است,
Job Applicant,متقاضی کار,
Job Applicant Source,منبع متقاضی کار,
Job Application Route,مسیر درخواست شغل,
Job Description,شرح شغل,
Job Offer,پیشنهاد کار,
Job Offer Term,مدت پیشنهاد کار,
Job Offer Term Template,قالب مدت پیشنهاد کار,
Job Offer Terms,شرایط پیشنهاد کار,
Job Opening,موقعیت شغلی,
Job Requisition,درخواست شغل,
