Draft,مشروع,
Duration (Days),المدة (أيام),
Early Exit,الخروج المبكر,
Early Exit Grace Period,الخروج المبكر فترة سماح,
Earned Leave,إجازة مكتسبة,
Earned Leave Frequency,تكرار الإجازات المكتسبة,
Earning,مستحق,
Earning Component,أحدى المستحقات,
Earnings,المستحقات,
Effective from,ساري المفعول من,
Email,البريد الإلكتروني,
Email Address,البريد الالكتروني,
Email ID,عنوان الايميل,
Email Salary Slip to Employee,إرسال كشف الراتب للموظفين بالبريد الالكتروني,
Email Sent To,أرسل البريد الإلكتروني إلى,
Email Template,قالب البريد الإلكتروني,
Emails salary slip to employee based on preferred email selected in Employee,ارسال كشف الراتب إلي البريد الاكتروني المفضل من قبل الموظف,
Employee,الموظف,
Employee Advance,تقدم الموظف,
Employee Advance Summary,ملخص متقدم للموظف,
Employee Attendance Tool,أداة الحضور للموظفين,
Employee Benefit Application,تطبيق مزايا الموظف,
Employee Benefit Application Detail,تفاصيل تطبيق استحقاق الموظف,
Employee Benefit Claim,مطالبة مصلحة الموظف,
Employee Benefits,الميزات للموظف,
Employee Boarding Activity,نشاط صعود الموظف,
Employee Checkin,فحص الموظف,
Employee Details,موظف تفاصيل,
Employee Emails,رسائل البريد الإلكتروني للموظفين,
Employee Grade,درجة الموظف,
Employee Health Insurance,التأمين الصحي للموظف,
Employee Image,صورة الموظف,
Employee Incentive,حافز الموظف,
Employee Name,اسم الموظف,
Employee Number,رقم الموظف,
Employee Onboarding,اعداد الموظف,
Employee Onboarding Template,قالب Onboarding الموظف,
Employee Other Income,دخل الموظف الآخر,
Employee Promotion,ترقية الموظف,
Employee Promotion Details,تفاصيل ترقية الموظف,
Employee Property History,تاريخ الممتلكات الموظف,
Employee Referral,إحالة موظف,
Employee Separation,فصل الموظف,
Employee Separation Template,قالب فصل الموظفين,
Employee Settings,إعدادات الموظف,
Employee Skill,مهارة الموظف,
Employee Skill Map,خريطة مهارة الموظف,
Employee Skills,مهارات الموظف,
Employee Tax Exemption Category,فئة الإعفاء من ضريبة الموظف,
Employee Tax Exemption Declaration,إعلان الإعفاء من ضريبة الموظف,
Employee Tax Exemption Declaration Category,فئة الإعفاء من ضريبة الموظف,
Employee Tax Exemption Proof Submission,إقرار الإعفاء من ضريبة الموظف,
Employee Tax Exemption Proof Submission Detail,إعفاء من ضريبة الموظف,
Employee Tax Exemption Sub Category,فئة الإعفاء من ضريبة الموظفين,
Employee Training,تدريب الموظفين,
Employee Transfer,نقل الموظفين,
Employee Transfer Detail,نقل موظف التفاصيل,
Employee Transfer Details,تفاصيل نقل الموظف,
Employees,الموظفين,
Employees HTML,الموظفين HTML,
Employees working on a holiday,الموظفون يعملون في يوم العطلة,
Enable Auto Attendance,تمكين الحضور التلقائي,
Enabled,تمكين,
Encashment,المدفوعات النقدية,
Encashment Amount,مبلغ مقطوع,
Encashment Date,تاريخ التحصيل,
Encrypt Salary Slips in Emails,تشفير قسائم الرواتب في رسائل البريد الإلكتروني,
End Date,نهاية التاريخ,
End Time,وقت الانتهاء,
Error Message,رسالة خطأ,
Estimated Cost Per Position,التكلفة التقديرية لكل موضع,
Evaluation Date,تاريخ التقييم,
Event Details,تفاصيل الحدث,
Event Name,إسم الحدث,
Event Status,حالة الحدث,
Every Valid Check-in and Check-out,كل صالح في الاختيار والمغادرة,
Exam,امتحان,
Exchange Rate,سعر الصرف,
Exempted from Income Tax,معفى من ضريبة الدخل,
Exemption Category,فئة الإعفاء,
Exemption Sub Category,الإعفاء الفئة الفرعية,
Exit Interview Summary,الخروج من ملخص المقابلة,
Expense,نفقة,
Expense Account,حساب النفقات,
Expense Approver Mandatory In Expense Claim,الموافقة على المصروفات إلزامية في مطالبة النفقات,
Expense Claim,طلب النفقات,
Expense Claim Account,حساب المطالبة بالنفقات,
Expense Claim Advance,النفقات المطالبة مقدما,
Expense Claim Detail,تفاصيل  المطالبة بالنفقات,
Expense Claim Type,نوع  المطالبة  بالنفقات,
Expense Date,تاريخ النفقات,
Expense Proof,إثبات المصاريف,
Expense Taxes and Charges,مصاريف الضرائب والرسوم,
Expense Type,نوع المصاريف,
Expenses,النفقات,
Expire Carry Forwarded Leaves (Days),تنتهي صلاحية حمل الأوراق المرسلة (بالأيام),
Expired,انتهى,
Explanation,تفسير,
Failed,باءت بالفشل,
Feedback Submitted,تم تسليم التعليقات,
Field Name,اسم الحقل,
Filter List,قائمة تصفية,
Filters,فلاتر,
First Check-in and Last Check-out,تسجيل الوصول الأول وتسجيل المغادرة الأخير,
First Name ,الاسم الأول ,
Fleet Manager,مدير قافلة المركبات,
Flexible Benefits,فوائد مرنة,
Flight,طيران,
Follow via Email,متابعة عبر البريد الإلكتروني,
For Employee,للموظف,
Formula,صيغة,
Fortnightly,مرة كل اسبوعين,
Fraction of Daily Salary for Half Day,جزء من الراتب اليومي لنصف يوم,
Frequency,تكرر,
From Amount,من الكمية,
From Date,من تاريخ,
From Employee,من الموظف,
From Time,من وقت,
From User,من المستخدم,
Fuel Price,سعر الوقود,
Fuel Qty,كمية الوقود,
Full Name,الاسم الكامل,
Fully Sponsored,برعاية كاملة,
Funded Amount,مبلغ التمويل,
Geolocation,تحديد الموقع الجغرافي,
Get Employees,الحصول على الموظفين,
Get Template,الحصول على نموذج,
Gluten Free,خالي من الغلوتين,
Goal,الهدف,
Grand Total,المجموع الإجمالي,
Gross Pay,إجمالي الأجور,
HR Manager,مدير الموارد البشرية,
HR Settings,إعدادات الموارد البشرية,
HR User,مستخدم الموارد البشرية,
Half Day,نصف يوم,
Half Day Date,تاريخ نصف اليوم,
Half Yearly,نصف سنوي,
Half-Yearly,نصف سنوية,
Has Certificate,لديه شهادة,
Health Insurance Name,اسم التامين الصحي,
Help,مساعدة,
Hiring Settings,إعدادات التوظيف,
Hold,معلق,
Holiday List,قائمة العطلات,
Holiday List for Optional Leave,قائمة العطلة للإجازة الاختيارية,
Holidays,العطلات,
Hour Rate,سعرالساعة,
Hours,ساعات,
IN,في,
Identification Document Number,رقم وثيقة التعريف,
Identification Document Type,نوع وثيقة التعريف,
"If checked, hides and disables Rounded Total field in Salary Slips",إذا تم تحديده ، يقوم بإخفاء وتعطيل حقل Rounded Total في قسائم الرواتب,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",إذا تم تحديده ، فسيتم خصم المبلغ بالكامل من الدخل الخاضع للضريبة قبل حساب ضريبة الدخل دون تقديم أي إعلان أو إثبات.,
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.",في حالة التمكين ، سيتم النظر في إقرار الإعفاء الضريبي لحساب ضريبة الدخل.,
"If not checked, the list will have to be added to each Department where it has to be applied.",إذا لم يتم الاختيار، فان القائمة ستضاف إلى كل قسم حيث لابد من تطبيقها.,
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ",إذا تم تحديده، فإن القيمة المحددة أو المحسوبة في هذا المكون لن تساهم في الأرباح أو الاستقطاعات. ومع ذلك، فإنه يمكن الإشارة إلى القيمة من قبل المكونات الأخرى التي يمكن أن تضاف أو خصمها.,
Import Attendance,سجل الحضور,
Import Log,سجل الاستيراد,
In Process,في عملية,
In Progress,في تَقَدم,
In Time,في الوقت المناسب,
Inactive,غير نشط,
Incentive Amount,مبلغ الحافز,
Include holidays in Total no. of Working Days,العطلات تحسب من ضمن أيام العمل,
Include holidays within leaves as leaves,ايام العطل التي ضمن الإجازات تحسب إجازة,
Income Tax Deductions,استقطاعات ضريبة الدخل,
Income Tax Slab,لوح ضريبة الدخل,
Income Tax Slab Other Charges,لوحة ضريبة الدخل رسوم أخرى,
Inspection,فحص,
Interest,فائدة,
Interest Amount,مبلغ الفائدة,
Intermediate,متوسط,
International,دولي,
Internet,الإنترنت,
Introduction,مقدمة,
Invalid,غير صالحة,
Invited,دعوة,
Invoice Ref,مرجع الفاتورة,
Is Active,نشط,
Is Carry Forward,هل تضاف في العام التالي,
Is Compensatory,هو تعويض,
Is Default,افتراضي,
Is Earned Leave,هو إجازة مكتسبة,
Is Expired,منتهي الصلاحية,
Is Flexible Benefit,هو فائدة مرنة,
Is Group,هل مجموعة,
Is Income Tax Component,هو مكون ضريبة الدخل,
Is Leave Without Pay,إجازة بدون راتب,
Is Mandatory,إلزامي,
Is Optional Leave,هو اجازة اختيارية,
Is Paid,مدفوع,
Is Recurring,متكرر,
Is Tax Applicable,هي ضريبة قابلة للتطبيق,
Job Applicant Source,مصدر طالب الوظيفة,
Job Description,الوصف الوظيفي,
Job Offer,عرض عمل,
Job Offer Term,شرط عرض العمل,
Job Offer Terms,شروط عرض الوظيفة,
Job Opening,وظيفة شاغرة,
Job Title,المسمى الوظيفي,
"Job profile, qualifications required etc.",الملف الوظيفي ، المؤهلات المطلوبة الخ,
Joining Date,تاريخ الانضمام,
Journal Entry,القيود اليومية,
Key Performance Area,وصف معيار التقييم,
Key Responsibility Area,وصف معيار التقييم,
Keyboard Shortcuts,اختصارات لوحة المفاتيح,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,آخر مزامنة ناجحة معروفة لفحص الموظف. أعد ضبط هذا فقط إذا كنت متأكدًا من مزامنة جميع السجلات من جميع المواقع. يرجى عدم تعديل هذا إذا كنت غير متأكد.,
Last Name,اسم العائلة,
Last Sync of Checkin,آخر مزامنة للفحص,
Late Entry,تأخر الدخول,
Late Entry Grace Period,فترة سماح الدخول المتأخرة,
Latitude,خط العرض,
Leave,غادر,
Leave Allocation,تخصيص إجازة,
Leave Allocations,اترك المخصصات,
Leave Application,طلب اجازة,
Leave Approval Notification Template,اترك قالب إعلام الموافقة,
Leave Approver Mandatory In Leave Application,إجازة الموافقة إلزامية في طلب الإجازة,
Leave Approver Name,أسم الموافق علي الاجازة,
Leave Balance,رصيد الاجازات,
Leave Balance Before Application,رصيد الاجازات قبل الطلب,
Leave Block List Allow,تفعيل قائمة الإجازات المحظورة,
Leave Block List Allowed,قائمة اجازات محظورة مفعلة,
Leave Block List Date,تواريخ الإجازات المحظورة,
Leave Block List Dates,التواريخ الممنوع اخذ اجازة فيها,
Leave Block List Name,اسم قائمة الإجازات المحظورة,
Leave Control Panel,لوحة تحكم الأجازات,
Leave Encashment,الإجازات مدفوعة,
Leave Encashment Amount Per Day,ترك Encshment المبلغ لكل يوم,
Leave Ledger Entry,ترك دخول دفتر الأستاذ,
Leave Period,اترك فترة,
Leave Policy,سياسة الإجازة,
Leave Policy Detail,ترك سياسة التفاصيل,
Leave Policy Details,اترك تفاصيل السياسة,
Leave Status Notification Template,ترك قالب إعلام الحالة,
Leave Type,نوع الاجازة,
Leave Type Name,اسم نوع الاجازة,
Leave Without Pay,اجازة من دون راتب,
Leaves,الاجازات,
Leaves Allocated,الأوراق المخصصة,
Left,ترك,
Letter Head,ترئيس الرسالة,
Level,المستوى,
License Plate,لوحة الترخيص,
Loan,قرض,
Loan Repayment Entry,إدخال سداد القرض,
Location,الموقع,
Location / Device ID,الموقع / معرف الجهاز,
Location Name,اسم الموقع,
Lodging Required,الإقامة المطلوبة,
Log Type,نوع السجل,
Longitude,خط الطول,
Make,سنة الصنع,
Manual,يدوي,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,حدد الحضور استنادًا إلى &quot;فحص الموظف&quot; للموظفين المعينين لهذا التحول.,
Marked Attendance,حضور مسجل,
Marked Attendance HTML,حضور مسجل HTML,
Max Amount Eligible,أقصى مبلغ مؤهل,
Max Benefit Amount,أقصى فائدة المبلغ,
Max Benefit Amount (Yearly),أقصى فائدة المبلغ (سنويا),
Max Benefits (Amount),أقصى الفوائد (المبلغ),
Max Benefits (Yearly),أقصى الفوائد (سنويا),
Max Exemption Amount,أقصى مبلغ الإعفاء,
Max Taxable Income,الحد الأقصى للدخل الخاضع للضريبة,
Max working hours against Timesheet,اقصى عدد ساعات عمل بسجل التوقيت,
Maximum Carry Forwarded Leaves,الحد الأقصى لحمل الأوراق المعاد توجيهها,
Maximum Exempted Amount,الحد الأقصى للمبلغ المعفى,
Maximum Exemption Amount,الحد الأقصى للإعفاء المبلغ,
Meal Preference,تفضيل الوجبة,
Message,رسالة,
Mileage,المسافة المقطوعة,
Min Taxable Income,الحد الأدنى من الدخل الخاضع للضريبة,
Mode Of Payment,طريقة الدفع,
Mode of Payment,طريقة الدفع,
Mode of Travel,طريقة السفر,
Model,الموديل,
Month,شهر,
Monthly,شهريا,
Monthly Attendance Sheet,ورقة الحضور الشهرية,
More Info,المزيد من المعلومات,
Name,اسم,
Name of Organizer,اسم المنظم,
Naming Series,سلسلة التسمية,
Net Pay,صافي الراتب,
New,جديد,
New Company,شركة جديدة,
New Employee ID,معرف الموظف الجديد,
New Leaves Allocated,إنشاء تخصيص إجازة جديدة,
New Leaves Allocated (In Days),الإجازات الجديدة المخصصة (بالأيام),
No,لا,
Non Diary,غير يوميات,
Non-Vegetarian,غير نباتي,
Not Started,لم تبدأ,
Notes,ملاحظات,
Notify users by email,أبلغ المستخدمين عن طريق البريد الإلكتروني,
Number Of Employees,عدد الموظفين,
Number Of Positions,عدد المناصب,
OUT,خارج,
Odometer Reading,قراءة عداد المسافات,
Offer Date,تاريخ العرض,
Offer Term,شروط العرض,
Old Parent,الحساب الأب السابق,
On Duty,في الخدمة,
On Leave,في إجازة,
Only Tax Impact (Cannot Claim But Part of Taxable Income),التأثير الضريبي فقط (لا يمكن المطالبة إلا جزء من الدخل الخاضع للضريبة),
Open,فتح,
Other Details,تفاصيل أخرى,
Other Settings,اعدادات اخرى,
Other Taxes and Charges,ضرائب ورسوم أخرى,
Out Time,وقت خروج,
Overwrite Salary Structure Amount,الكتابة فوق هيكل الهيكل المرتب,
Owned,مملوك,
Paid,مدفوع,
Paid Amount,المبلغ المدفوع,
"Partially Sponsored, Require Partial Funding",برعاية جزئية ، يتطلب التمويل الجزئي,
Passport Number,رقم جواز السفر,
Password Policy,سياسة كلمة المرور,
Pay Against Benefit Claim,ادفع ضد مطالبات الاستحقاق,
Payable Account,حساب الدائنين,
Payables,الواجب دفعها (دائنة),
Payment Account,حساب الدفع,
Payment Days,أيام الدفع,
Payment Entry,تدوينات المدفوعات,
Payroll,دفع الرواتب,
Payroll Date,جدول الرواتب,
Payroll Employee Detail,الرواتب الموظف التفاصيل,
Payroll Entry,دخول الرواتب,
Payroll Frequency,الدورة الزمنية لدفع الرواتب,
Payroll Period,فترة المرتبات,
Payroll Period Date,جدول الرواتب الفترة التاريخ,
Payroll Periods,فترات الرواتب,
Payroll Settings,إعدادات دفع الرواتب,
Pending,معلق,
Pending Amount,في انتظار المبلغ,
Percent,في المئة,
Percent Deduction,خصم في المئة,
Phone Number,رقم الهاتف,
Planned number of Positions,العدد المخطط للمناصب,
Posting Date,تاريخ الترحيل,
Preferred Area for Lodging,المنطقة المفضلة للسكن,
Present,حاضر,
Printing Details,تفاصيل الطباعة,
Process Attendance After,عملية الحضور بعد,
Professional Tax Deductions,الخصومات الضريبية المهنية,
Proficiency,مهارة,
Progress,تقدم,
Project,مشروع,
Promotion Date,تاريخ العرض,
Property,ممتلكات,
Provident Fund Deductions,خصومات صندوق الادخار,
Publish on website,نشر على الموقع الإلكتروني,
Purpose,غرض,
Purpose of Travel,الغرض من السفر,
Quarterly,فصلي,
Queued,قائمة الانتظار,
Raised By,التي أثارها,
Rate,سعر السلعة المفردة,
Rating,تقييم,
Re-allocate Leaves,إعادة تخصيص الأوراق,
Read,قرأ,
Reason,سبب,
Receivables,المستحقات للغير (مدينة),
Recruitment Analytics,تحليلات التوظيف,
Reference,مرجع,
Reference Document,وثيقة مرجعية,
Reference Document Type,مرجع نوع الوثيقة,
References,المراجع,
Referrer,المرجع,
Refuelling Details,تفاصيل إعادة التزود بالوقود,
Rejected,مرفوض,
Relieving Date,تاريخ المغادرة,
Relieving Date ,تاريخ المغادرة ,
Reload,تحديث,
Remaining Benefits (Yearly),الفوائد المتبقية (سنوية),
Remark,كلام,
Remarks,ملاحظات,
Remind Before,تذكير من قبل,
Reminded,ذكر,
Reminders,رسائل التذكير,
Rented Car,سيارة مستأجرة,
Replied,رد,
Require Full Funding,يتطلب التمويل الكامل,
Required for Employee Creation,مطلوب لإنشاء موظف,
Resignation Letter Date,تاريخ رسالة الإستقالة,
Resolution Date,تاريخ القرار,
Resolution Details,قرار تفاصيل,
Resolved,تم الحل,
Resolved By,حلها عن طريق,
Resume,استئنف,
Resume Attachment,السيرة الذاتية,
Retention Bonus,مكافأة الاحتفاظ,
Return,عودة,
Returned,تم إرجاعه,
Returned Amount,المبلغ المرتجع,
Right,حق,
Role,صلاحية,
Role Allowed to Create Backdated Leave Application,الدور المسموح به لإنشاء تطبيق إجازة Backdated,
Round to the Nearest Integer,جولة إلى أقرب عدد صحيح,
Rounded Total,تقريب إجمالي,
Rounded Total (Company Currency),المشاركات تقريب (العملة الشركة),
Rounding,التقريب,
Route,مسار,
Salary,الراتب,
Salary Component,مكون الراتب,
Salary Component ,مكون الراتب ,
Salary Component Account,حساب مكون الراتب,
Salary Component Type,نوع مكون الراتب,
Salary Component for timesheet based payroll.,مكون الراتب لكشف المرتبات المبنية على أساس سجلات التوقيت,
Salary Detail,تفاصيل الراتب,
Salary Details,تفاصيل الراتب,
Salary Payments Based On Payment Mode,دفع الرواتب على أساس طريقة الدفع,
Salary Payments via ECS,دفع الرواتب عبر ECS,
Salary Register,راتب التسجيل,
Salary Slip Based on Timesheet,كشف الرواتب بناء على سجل التوقيت,
Salary Slip Loan,قرض كشف الراتب,
Salary Slip Timesheet,كشف راتب معتمد علي سجل التوقيت,
Salary Slips Created,تم استحداث كشوف الرواتب,
Salary Slips Submitted,قسائم الرواتب المقدمة,
Salary Structure,هيكل الراتب,
Salary Structure Assignment,تعيين هيكل الراتب,
Salary breakup based on Earning and Deduction.,تقسيم الراتب بناءَ على الكسب والاستقطاع.,
Scheduled,من المقرر,
Score (0-5),نقاط (0-5),
Score Earned,نقاط المكتسبة,
Select Employees,حدد الموظفين,
Select Payment Account to make Bank Entry,اختار الحساب الذي سوف تدفع منه,
Select Terms and Conditions,اختر الشروط والأحكام,
Select Users,حدد المستخدمون,
Self-Study,دراسة ذاتية,
Seminar,ندوة,
Send Emails At,إرسال رسائل البريد الإلكتروني في,
Sender,مرسل,
Sender Email,البريد الإلكتروني المرسل,
Sent,أرسلت,
Series,سلسلة التسمية,
Service,خدمة,
Service Details,تفاصيل الخدمة,
Session Defaults,الجلسة الافتراضية,
Settings,إعدادات,
Settled,تسوية,
Shift Actual End,التحول نهاية الفعلية,
Shift Actual Start,التحول الفعلي البداية,
Shift Assignment,مهمة التحول,
Shift End,التحول نهاية,
Shift Request,طلب التغيير,
Shift Start,تحول البداية,
Shift Type,نوع التحول,
Show Leaves Of All Department Members In Calendar,إظهار أوراق جميع أعضاء القسم في التقويم,
Skill,مهارة,
Skill Name,اسم المهارة,
Skip Auto Attendance,تخطي الحضور التلقائي,
Slack,تثاقل,
Source,المصدر,
Source Name,اسم المصدر,
Sponsored Amount,المبلغ المساند,
Staffing Plan,خطة التوظيف,
Staffing Plan Detail,تفاصيل خطة التوظيف,
Standard Tax Exemption Amount,معيار الإعفاء الضريبي,
Start Date,تاريخ البدء,
Start Time,بداية الوقت,
Statistical Component,العنصر الإحصائي,
Status,الحالة,
Stop users from making Leave Applications on following days.,وقف المستخدمين من طلب إجازة في الأيام التالية.,
Strictly based on Log Type in Employee Checkin,يعتمد بشكل صارم على نوع السجل في فحص الموظف,
Subject,موضوع,
Submission Date,تاريخ التقديم,
Submitted,مسجلة,
Supplier,المورد,
System Manager,مدير النظام,
Task,مهمة,
Task Weight,وزن المهمة,
Tax Exemption Category,فئة الإعفاء الضريبي,
Tax Exemption Proofs,الإعفاء من الضرائب,
Tax on additional salary,الضريبة على الراتب الإضافي,
Tax on flexible benefit,الضريبة على الفائدة المرنة,
Taxable Salary Slab,بلاطة الراتب الخاضع للضريبة,
Taxable Salary Slabs,بلاطات الراتب الخاضعة للضريبة,
Taxes and Charges on Income Tax,الضرائب والرسوم على ضريبة الدخل,
Taxi,سيارة اجره,
Team Updates,تحديثات الفريق,
Template Name,اسم القالب,
Terms,الشروط,
Terms and Conditions,الشروط والأحكام,
The fraction of daily wages to be paid for half-day attendance,جزء من الأجر اليومي الواجب دفعه مقابل حضور نصف يوم,
